Hora,Antena,iden.Tag,RSSI_1,Ang.Azimuth,Ang.Elevacion,RSSI_2,Canal,"Linea de visi�n libre(si=1, no=0)","altura de la antena, respecto del nivel del suelo",Distancia entre antena con el tag en cm,Distancia entre el suelo con el tag en cm,Existe un error en la medici�n
2022/09/20/ 00:41:32,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-3,0,0,37,1,134,110,130,0
2022/09/20/ 00:41:33,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-3,0,0,38,1,134,110,130,0
2022/09/20/ 00:41:33,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-3,0,0,39,1,134,110,130,0
2022/09/20/ 00:41:34,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-3,0,0,38,1,134,110,130,0
2022/09/20/ 00:41:34,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-3,0,0,39,1,134,110,130,0
2022/09/20/ 00:41:35,+UUDF:CCF957966B2C,:CCF957966B2C,-51,-2,0,0,39,1,134,110,130,0
2022/09/20/ 00:41:36,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-3,0,0,37,1,134,110,130,0
2022/09/20/ 00:41:36,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-3,0,0,38,1,134,110,130,0
2022/09/20/ 00:41:36,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-3,0,0,39,1,134,110,130,0
2022/09/20/ 00:41:37,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-3,0,0,37,1,134,110,130,0
2022/09/20/ 00:41:37,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-3,0,0,38,1,134,110,130,0
2022/09/20/ 00:41:38,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-3,0,0,39,1,134,110,130,0
2022/09/20/ 00:41:38,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-3,0,0,37,1,134,110,130,0
2022/09/20/ 00:41:39,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-3,0,0,38,1,134,110,130,0
2022/09/20/ 00:41:40,+UUDF:CCF957966B2C,:CCF957966B2C,-51,-3,0,0,39,1,134,110,130,0
2022/09/20/ 00:41:40,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-3,0,0,37,1,134,110,130,0
2022/09/20/ 00:41:40,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-3,0,0,38,1,134,110,130,0
2022/09/20/ 00:41:41,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-3,0,0,37,1,134,110,130,0
2022/09/20/ 00:41:41,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-3,0,0,38,1,134,110,130,0
2022/09/20/ 00:41:42,+UUDF:CCF957966B2C,:CCF957966B2C,-51,-3,0,0,39,1,134,110,130,0
2022/09/20/ 00:41:42,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-3,0,0,37,1,134,110,130,0
2022/09/20/ 00:41:43,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-3,0,0,38,1,134,110,130,0
2022/09/20/ 00:41:43,+UUDF:CCF957966B2C,:CCF957966B2C,-51,-3,0,0,39,1,134,110,130,0
2022/09/20/ 00:41:44,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-4,0,0,37,1,134,110,130,0
2022/09/20/ 00:41:44,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-4,0,0,38,1,134,110,130,0
