Hora,Antena,iden.Tag,RSSI_1,Ang.Azimuth,Ang.Elevacion,RSSI_2,Canal,"Linea de visi�n libre(si=1, no=0)","altura de la antena, respecto del nivel del suelo",Distancia entre antena con el tag en cm,Distancia entre el suelo con el tag en cm,Existe un error en la medici�n
2022/09/22/ 14:01:40,+UUDF:CCF957966B2C,:CCF957966B2C,-68,0,-17,0,37,0,134,160,100,1
2022/09/22/ 14:01:40,+UUDF:CCF957966B2C,:CCF957966B2C,-68,1,-17,0,38,0,134,160,100,1
2022/09/22/ 14:01:41,+UUDF:CCF957966B2C,:CCF957966B2C,-64,1,-17,0,39,0,134,160,100,1
2022/09/22/ 14:01:41,+UUDF:CCF957966B2C,:CCF957966B2C,-64,0,-17,0,39,0,134,160,100,1
2022/09/22/ 14:01:42,+UUDF:CCF957966B2C,:CCF957966B2C,-68,1,-17,0,37,0,134,160,100,1
2022/09/22/ 14:01:42,+UUDF:CCF957966B2C,:CCF957966B2C,-69,0,-17,0,38,0,134,160,100,1
2022/09/22/ 14:01:43,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-8,-4,0,37,0,134,160,100,1
2022/09/22/ 14:01:43,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-11,-3,0,38,0,134,160,100,1
2022/09/22/ 14:01:44,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-11,-3,0,39,0,134,160,100,1
2022/09/22/ 14:01:44,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-11,-3,0,37,0,134,160,100,1
2022/09/22/ 14:01:45,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-12,-2,0,38,0,134,160,100,1
2022/09/22/ 14:01:45,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-12,-2,0,39,0,134,160,100,1
2022/09/22/ 14:01:46,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-12,-2,0,37,0,134,160,100,1
2022/09/22/ 14:01:46,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-12,-2,0,38,0,134,160,100,1
2022/09/22/ 14:01:46,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-12,-2,0,39,0,134,160,100,1
2022/09/22/ 14:01:47,+UUDF:CCF957966B2C,:CCF957966B2C,-69,1,-3,0,37,0,134,160,100,1
2022/09/22/ 14:01:48,+UUDF:CCF957966B2C,:CCF957966B2C,-67,1,-3,0,38,0,134,160,100,1
2022/09/22/ 14:01:48,+UUDF:CCF957966B2C,:CCF957966B2C,-65,1,-3,0,39,0,134,160,100,1
2022/09/22/ 14:01:49,+UUDF:CCF957966B2C,:CCF957966B2C,-69,1,-3,0,37,0,134,160,100,1
2022/09/22/ 14:01:49,+UUDF:CCF957966B2C,:CCF957966B2C,-67,1,-3,0,38,0,134,160,100,1
2022/09/22/ 14:01:50,+UUDF:CCF957966B2C,:CCF957966B2C,-65,1,-3,0,39,0,134,160,100,1
2022/09/22/ 14:01:50,+UUDF:CCF957966B2C,:CCF957966B2C,-69,1,-3,0,37,0,134,160,100,1
2022/09/22/ 14:01:50,+UUDF:CCF957966B2C,:CCF957966B2C,-67,1,-3,0,38,0,134,160,100,1
2022/09/22/ 14:01:51,+UUDF:CCF957966B2C,:CCF957966B2C,-65,1,-3,0,39,0,134,160,100,1
2022/09/22/ 14:01:51,+UUDF:CCF957966B2C,:CCF957966B2C,-69,1,-3,0,37,0,134,160,100,1
2022/09/22/ 14:01:52,+UUDF:CCF957966B2C,:CCF957966B2C,-69,5,-3,0,37,0,134,160,100,1
2022/09/22/ 14:01:52,+UUDF:CCF957966B2C,:CCF957966B2C,-69,5,-6,0,38,0,134,160,100,1
2022/09/22/ 14:01:53,+UUDF:CCF957966B2C,:CCF957966B2C,-67,5,-6,0,39,0,134,160,100,1
2022/09/22/ 14:01:53,+UUDF:CCF957966B2C,:CCF957966B2C,-69,6,-6,0,37,0,134,160,100,1
2022/09/22/ 14:01:54,+UUDF:CCF957966B2C,:CCF957966B2C,-69,6,-6,0,38,0,134,160,100,1
2022/09/22/ 14:01:54,+UUDF:CCF957966B2C,:CCF957966B2C,-67,6,-6,0,39,0,134,160,100,1
2022/09/22/ 14:01:54,+UUDF:CCF957966B2C,:CCF957966B2C,-69,7,-6,0,38,0,134,160,100,1
2022/09/22/ 14:01:55,+UUDF:CCF957966B2C,:CCF957966B2C,-67,7,-8,0,39,0,134,160,100,1
2022/09/22/ 14:01:55,+UUDF:CCF957966B2C,:CCF957966B2C,-69,7,-6,0,37,0,134,160,100,1
2022/09/22/ 14:01:56,+UUDF:CCF957966B2C,:CCF957966B2C,-70,7,-8,0,39,0,134,160,100,1
2022/09/22/ 14:01:56,+UUDF:CCF957966B2C,:CCF957966B2C,-67,7,0,0,38,0,134,160,100,1
2022/09/22/ 14:01:57,+UUDF:CCF957966B2C,:CCF957966B2C,-64,7,0,0,39,0,134,160,100,1
2022/09/22/ 14:01:57,+UUDF:CCF957966B2C,:CCF957966B2C,-69,7,0,0,37,0,134,160,100,1
2022/09/22/ 14:01:58,+UUDF:CCF957966B2C,:CCF957966B2C,-67,7,0,0,38,0,134,160,100,1
2022/09/22/ 14:01:58,+UUDF:CCF957966B2C,:CCF957966B2C,-64,7,0,0,39,0,134,160,100,1
2022/09/22/ 14:01:58,+UUDF:CCF957966B2C,:CCF957966B2C,-69,7,0,0,37,0,134,160,100,1
2022/09/22/ 14:01:59,+UUDF:CCF957966B2C,:CCF957966B2C,-67,7,0,0,38,0,134,160,100,1
2022/09/22/ 14:01:59,+UUDF:CCF957966B2C,:CCF957966B2C,-64,7,0,0,39,0,134,160,100,1
2022/09/22/ 14:02:00,+UUDF:CCF957966B2C,:CCF957966B2C,-69,7,0,0,37,0,134,160,100,1
