Hora,Antena,iden.Tag,RSSI_1,Ang.Azimuth,Ang.Elevacion,RSSI_2,Canal,"Linea de visi�n libre(si=1, no=0)","altura de la antena, respecto del nivel del suelo",Distancia entre antena con el tag en cm,Distancia entre el suelo con el tag en cm,Existe un error en la medici�n
2022/09/22/ 13:59:41,+UUDF:CCF957966B2C,:CCF957966B2C,-65,14,-10,0,37,0,134,160,100,1
2022/09/22/ 13:59:42,+UUDF:CCF957966B2C,:CCF957966B2C,-65,14,-12,0,38,0,134,160,100,1
2022/09/22/ 13:59:42,+UUDF:CCF957966B2C,:CCF957966B2C,-62,13,-13,0,39,0,134,160,100,1
2022/09/22/ 13:59:43,+UUDF:CCF957966B2C,:CCF957966B2C,-65,13,-13,0,38,0,134,160,100,1
2022/09/22/ 13:59:43,+UUDF:CCF957966B2C,:CCF957966B2C,-61,13,-13,0,39,0,134,160,100,1
2022/09/22/ 13:59:43,+UUDF:CCF957966B2C,:CCF957966B2C,-65,13,-13,0,37,0,134,160,100,1
2022/09/22/ 13:59:44,+UUDF:CCF957966B2C,:CCF957966B2C,-65,13,-13,0,38,0,134,160,100,1
2022/09/22/ 13:59:44,+UUDF:CCF957966B2C,:CCF957966B2C,-61,13,-13,0,39,0,134,160,100,1
2022/09/22/ 13:59:45,+UUDF:CCF957966B2C,:CCF957966B2C,-65,12,-13,0,37,0,134,160,100,1
2022/09/22/ 13:59:46,+UUDF:CCF957966B2C,:CCF957966B2C,-67,12,-7,0,37,0,134,160,100,1
2022/09/22/ 13:59:46,+UUDF:CCF957966B2C,:CCF957966B2C,-65,13,-7,0,38,0,134,160,100,1
2022/09/22/ 13:59:47,+UUDF:CCF957966B2C,:CCF957966B2C,-62,12,-7,0,39,0,134,160,100,1
2022/09/22/ 13:59:47,+UUDF:CCF957966B2C,:CCF957966B2C,-64,13,-7,0,37,0,134,160,100,1
2022/09/22/ 13:59:47,+UUDF:CCF957966B2C,:CCF957966B2C,-66,13,-7,0,38,0,134,160,100,1
2022/09/22/ 13:59:48,+UUDF:CCF957966B2C,:CCF957966B2C,-62,13,-7,0,39,0,134,160,100,1
2022/09/22/ 13:59:48,+UUDF:CCF957966B2C,:CCF957966B2C,-65,14,-7,0,37,0,134,160,100,1
2022/09/22/ 13:59:49,+UUDF:CCF957966B2C,:CCF957966B2C,-65,13,-7,0,38,0,134,160,100,1
2022/09/22/ 13:59:50,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-16,-20,0,38,0,134,160,100,1
2022/09/22/ 13:59:50,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-16,-20,0,39,0,134,160,100,1
2022/09/22/ 13:59:51,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-16,-20,0,37,0,134,160,100,1
2022/09/22/ 13:59:51,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-16,-20,0,38,0,134,160,100,1
2022/09/22/ 13:59:51,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-16,-22,0,39,0,134,160,100,1
2022/09/22/ 13:59:52,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-16,-22,0,37,0,134,160,100,1
2022/09/22/ 13:59:52,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-16,-22,0,38,0,134,160,100,1
2022/09/22/ 13:59:53,+UUDF:CCF957966B2C,:CCF957966B2C,-70,-15,-23,0,39,0,134,160,100,1
2022/09/22/ 13:59:53,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-16,-23,0,37,0,134,160,100,1
2022/09/22/ 13:59:54,+UUDF:CCF957966B2C,:CCF957966B2C,-65,2,-2,0,37,0,134,160,100,1
2022/09/22/ 13:59:55,+UUDF:CCF957966B2C,:CCF957966B2C,-66,2,-4,0,38,0,134,160,100,1
2022/09/22/ 13:59:55,+UUDF:CCF957966B2C,:CCF957966B2C,-61,1,-7,0,39,0,134,160,100,1
2022/09/22/ 13:59:55,+UUDF:CCF957966B2C,:CCF957966B2C,-65,2,-7,0,38,0,134,160,100,1
2022/09/22/ 13:59:56,+UUDF:CCF957966B2C,:CCF957966B2C,-62,1,-12,0,39,0,134,160,100,1
2022/09/22/ 13:59:56,+UUDF:CCF957966B2C,:CCF957966B2C,-66,0,-12,0,37,0,134,160,100,1
2022/09/22/ 13:59:57,+UUDF:CCF957966B2C,:CCF957966B2C,-65,1,-7,0,38,0,134,160,100,1
2022/09/22/ 13:59:57,+UUDF:CCF957966B2C,:CCF957966B2C,-62,0,-12,0,39,0,134,160,100,1
2022/09/22/ 13:59:58,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-4,-12,0,37,0,134,160,100,1
2022/09/22/ 13:59:58,+UUDF:CCF957966B2C,:CCF957966B2C,-67,0,68,-7,-17,0,134,160,100,1
2022/09/22/ 13:59:59,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-9,-18,0,39,0,134,160,100,1
2022/09/22/ 13:59:59,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-7,-17,0,37,0,134,160,100,1
2022/09/22/ 13:59:59,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-9,-18,0,38,0,134,160,100,1
2022/09/22/ 14:00:00,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-9,-18,0,39,0,134,160,100,1
2022/09/22/ 14:00:00,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-9,-18,0,37,0,134,160,100,1
2022/09/22/ 14:00:01,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-9,-18,0,38,0,134,160,100,1
2022/09/22/ 14:00:01,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-10,-21,0,39,0,134,160,100,1
2022/09/22/ 14:00:02,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-9,-18,0,37,0,134,160,100,1
2022/09/22/ 14:00:03,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-7,-23,0,38,0,134,160,100,1
2022/09/22/ 14:00:03,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-7,-23,0,39,0,134,160,100,1
2022/09/22/ 14:00:03,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-7,-23,0,37,0,134,160,100,1
2022/09/22/ 14:00:04,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-7,-23,0,38,0,134,160,100,1
2022/09/22/ 14:00:04,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-7,-23,0,39,0,134,160,100,1
2022/09/22/ 14:00:05,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-7,-23,0,37,0,134,160,100,1
2022/09/22/ 14:00:05,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-7,-23,0,38,0,134,160,100,1
2022/09/22/ 14:00:06,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-7,-23,0,39,0,134,160,100,1
2022/09/22/ 14:00:06,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-7,-23,0,37,0,134,160,100,1
2022/09/22/ 14:00:07,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-8,-18,0,39,0,134,160,100,1
2022/09/22/ 14:00:07,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-8,-17,0,37,0,134,160,100,1
2022/09/22/ 14:00:08,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-8,-17,0,38,0,134,160,100,1
2022/09/22/ 14:00:08,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-8,-18,0,39,0,134,160,100,1
2022/09/22/ 14:00:09,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-7,-16,0,37,0,134,160,100,1
2022/09/22/ 14:00:09,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-8,-16,0,38,0,134,160,100,1
2022/09/22/ 14:00:10,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-8,-16,0,39,0,134,160,100,1
2022/09/22/ 14:00:10,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-8,-16,0,37,0,134,160,100,1
2022/09/22/ 14:00:11,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-7,-16,0,39,0,134,160,100,1
2022/09/22/ 14:00:11,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-7,-3,0,37,0,134,160,100,1
2022/09/22/ 14:00:12,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-7,-4,0,39,0,134,160,100,1
2022/09/22/ 14:00:12,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-7,-3,0,37,0,134,160,100,1
2022/09/22/ 14:00:13,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-7,-3,0,39,0,134,160,100,1
2022/09/22/ 14:00:13,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-7,-3,0,37,0,134,160,100,1
2022/09/22/ 14:00:14,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-7,-4,0,38,0,134,160,100,1
2022/09/22/ 14:00:14,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-7,-4,0,39,0,134,160,100,1
2022/09/22/ 14:00:15,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-6,-3,0,37,0,134,160,100,1
2022/09/22/ 14:00:15,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-6,-3,0,38,0,134,160,100,1
2022/09/22/ 14:00:16,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-1,-9,0,38,0,134,160,100,1
2022/09/22/ 14:00:16,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-1,-9,0,39,0,134,160,100,1
2022/09/22/ 14:00:17,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-5,-9,0,37,0,134,160,100,1
2022/09/22/ 14:00:17,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-1,-2,0,38,0,134,160,100,1
2022/09/22/ 14:00:18,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-1,-2,0,39,0,134,160,100,1
2022/09/22/ 14:00:18,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-5,-2,0,37,0,134,160,100,1
