Hora,Antena,iden.Tag,RSSI_1,Ang.Azimuth,Ang.Elevacion,RSSI_2,Canal,"Linea de visi�n libre(si=1, no=0)","altura de la antena, respecto del nivel del suelo",Distancia entre antena con el tag en cm,Distancia entre el suelo con el tag en cm,Existe un error en la medici�n
2022/09/19/ 00:06:28,+UUDF:CCF957966B2C,:CCF957966B2C,-68,4,-22,0,37,0,134,50,130,1
2022/09/19/ 00:06:29,+UUDF:CCF957966B2C,:CCF957966B2C,-64,4,-22,0,38,0,134,50,130,1
2022/09/19/ 00:06:29,+UUDF:CCF957966B2C,:CCF957966B2C,-62,4,-22,0,39,0,134,50,130,1
2022/09/19/ 00:06:30,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-10,-28,0,38,0,134,50,130,1
2022/09/19/ 00:06:30,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-10,-28,0,39,0,134,50,130,1
2022/09/19/ 00:06:31,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-10,-28,0,37,0,134,50,130,1
2022/09/19/ 00:06:31,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-10,-28,0,38,0,134,50,130,1
2022/09/19/ 00:06:32,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-10,-28,0,37,0,134,50,130,1
2022/09/19/ 00:06:32,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-10,-29,0,38,0,134,50,130,1
2022/09/19/ 00:06:33,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-10,-29,0,39,0,134,50,130,1
2022/09/19/ 00:06:33,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-10,-29,0,37,0,134,50,130,1
2022/09/19/ 00:06:34,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-10,-29,0,38,0,134,50,130,1
2022/09/19/ 00:06:34,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-8,-26,0,37,0,134,50,130,1
2022/09/19/ 00:06:35,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-8,-26,0,38,0,134,50,130,1
2022/09/19/ 00:06:35,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-8,-26,0,39,0,134,50,130,1
2022/09/19/ 00:06:36,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-8,-26,0,37,0,134,50,130,1
2022/09/19/ 00:06:36,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-8,-26,0,38,0,134,50,130,1
2022/09/19/ 00:06:37,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-8,-26,0,39,0,134,50,130,1
2022/09/19/ 00:06:37,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-8,-26,0,37,0,134,50,130,1
2022/09/19/ 00:06:38,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-8,-26,0,38,0,134,50,130,1
2022/09/19/ 00:06:38,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-8,-26,0,39,0,134,50,130,1
2022/09/19/ 00:06:39,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-12,-11,0,38,0,134,50,130,1
2022/09/19/ 00:06:40,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-12,-10,0,39,0,134,50,130,1
2022/09/19/ 00:06:40,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-12,-10,0,37,0,134,50,130,1
2022/09/19/ 00:06:40,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-12,-10,0,39,0,134,50,130,1
2022/09/19/ 00:06:41,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-12,-11,0,37,0,134,50,130,1
2022/09/19/ 00:06:41,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-12,-11,0,38,0,134,50,130,1
2022/09/19/ 00:06:42,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-12,-10,0,39,0,134,50,130,1
2022/09/19/ 00:06:42,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-12,-11,0,37,0,134,50,130,1
2022/09/19/ 00:06:43,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-12,-12,0,38,0,134,50,130,1
2022/09/19/ 00:06:43,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-3,-21,0,38,0,134,50,130,1
2022/09/19/ 00:06:44,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-4,-20,0,39,0,134,50,130,1
2022/09/19/ 00:06:44,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-3,-21,0,37,0,134,50,130,1
2022/09/19/ 00:06:45,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-4,-20,0,38,0,134,50,130,1
2022/09/19/ 00:06:45,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-4,-19,0,39,0,134,50,130,1
2022/09/19/ 00:06:46,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-4,-20,0,37,0,134,50,130,1
2022/09/19/ 00:06:46,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-4,-20,0,38,0,134,50,130,1
2022/09/19/ 00:06:47,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-4,-19,0,39,0,134,50,130,1
2022/09/19/ 00:06:48,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-7,-27,0,37,0,134,50,130,1
2022/09/19/ 00:06:48,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-7,-27,0,38,0,134,50,130,1
2022/09/19/ 00:06:49,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-7,-27,0,39,0,134,50,130,1
2022/09/19/ 00:06:49,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-7,-27,0,37,0,134,50,130,1
2022/09/19/ 00:06:50,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-7,-27,0,38,0,134,50,130,1
2022/09/19/ 00:06:50,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-7,-27,0,39,0,134,50,130,1
2022/09/19/ 00:06:50,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-7,-27,0,37,0,134,50,130,1
2022/09/19/ 00:06:51,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-7,-27,0,38,0,134,50,130,1
2022/09/19/ 00:06:52,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-6,-26,0,37,0,134,50,130,1
2022/09/19/ 00:06:52,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-6,-26,0,38,0,134,50,130,1
2022/09/19/ 00:06:53,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-6,-26,0,39,0,134,50,130,1
2022/09/19/ 00:06:53,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-6,-26,0,38,0,134,50,130,1
2022/09/19/ 00:06:54,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-7,-25,0,39,0,134,50,130,1
2022/09/19/ 00:06:54,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-6,-26,0,37,0,134,50,130,1
2022/09/19/ 00:06:55,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-6,-26,0,38,0,134,50,130,1
2022/09/19/ 00:06:55,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-6,-25,0,39,0,134,50,130,1
2022/09/19/ 00:06:56,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-8,-25,0,39,0,134,50,130,1
2022/09/19/ 00:06:57,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-7,-25,0,37,0,134,50,130,1
2022/09/19/ 00:06:57,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-7,-26,0,38,0,134,50,130,1
2022/09/19/ 00:06:57,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-7,-25,0,39,0,134,50,130,1
2022/09/19/ 00:06:58,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-7,-25,0,37,0,134,50,130,1
2022/09/19/ 00:06:58,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-7,-25,0,38,0,134,50,130,1
2022/09/19/ 00:06:59,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-7,-25,0,39,0,134,50,130,1
2022/09/19/ 00:06:59,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-7,-25,0,37,0,134,50,130,1
2022/09/19/ 00:07:00,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-7,-25,0,38,0,134,50,130,1
