,_id,hora,Id_tag,Id_Ant,RSSI,Ang_azimuth,Ang_elevacion,Canal,Altura_ant(cm),Distancia_entre_ant_tag(cm),Error_dato_medido,Distancia_entre_ant,Distancia_ant_tag
16011,63927ae22c578993a2cd06d1,2022/12/05/ 03:47:29,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,24,-40,37,170,383,0,160,1398
16012,63927ae22c578993a2cd0cf2,2022/12/05/ 03:47:29,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-67,18,4,38,170,204,0,160,1455
16013,63927ae22c578993a2cd06cf,2022/12/05/ 03:47:29,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,24,-40,38,170,383,0,160,1398
16014,63927ae22c578993a2cd0cf2,2022/12/05/ 03:47:29,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-67,18,4,38,170,204,0,160,1455
16015,63927ae22c578993a2cd06cd,2022/12/05/ 03:47:29,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-67,24,-40,37,170,383,0,160,1398
16016,63927ae22c578993a2cd0cf2,2022/12/05/ 03:47:29,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-67,18,4,38,170,204,0,160,1455
16017,63927ae22c578993a2cd06cb,2022/12/05/ 03:47:29,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-67,24,-40,37,170,383,0,160,1398
16018,63927ae22c578993a2cd0cf2,2022/12/05/ 03:47:29,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-67,18,4,38,170,204,0,160,1455
16019,63927ae22c578993a2cd06c9,2022/12/05/ 03:47:29,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,24,-40,37,170,383,0,160,1398
16020,63927ae22c578993a2cd0cf2,2022/12/05/ 03:47:29,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-67,18,4,38,170,204,0,160,1455
16021,63927ae22c578993a2cd06c7,2022/12/05/ 03:47:29,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,24,-40,37,170,383,0,160,1398
16022,63927ae22c578993a2cd0cf1,2022/12/05/ 03:47:29,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-77,18,4,37,170,204,0,160,1455
16023,63927ae22c578993a2cd06de,2022/12/05/ 03:47:29,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,23,-40,37,170,383,0,160,1689
16024,63927ae22c578993a2cd0cf1,2022/12/05/ 03:47:29,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-77,18,4,37,170,204,0,160,1455
16025,63927ae22c578993a2cd06da,2022/12/05/ 03:47:29,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,23,-40,38,170,383,0,160,1689
16026,63927ae22c578993a2cd0cf1,2022/12/05/ 03:47:29,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-77,18,4,37,170,204,0,160,1455
16027,63927ae22c578993a2cd06d6,2022/12/05/ 03:47:29,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,24,-40,37,170,383,0,160,1398
16028,63927ae22c578993a2cd0cf1,2022/12/05/ 03:47:29,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-77,18,4,37,170,204,0,160,1455
16029,63927ae22c578993a2cd06d2,2022/12/05/ 03:47:29,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,24,-40,38,170,383,0,160,1398
16030,63927ae22c578993a2cd0cf1,2022/12/05/ 03:47:29,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-77,18,4,37,170,204,0,160,1455
16031,63927ae22c578993a2cd06ce,2022/12/05/ 03:47:29,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,24,-40,37,170,383,0,160,1398
16032,63927ae22c578993a2cd0cf1,2022/12/05/ 03:47:29,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-77,18,4,37,170,204,0,160,1455
16033,63927ae22c578993a2cd06ca,2022/12/05/ 03:47:29,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,24,-40,38,170,383,0,160,1398
16034,63927ae22c578993a2cd0cf0,2022/12/05/ 03:47:29,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-59,18,4,39,170,204,0,160,1455
16035,63927ae22c578993a2cd06dc,2022/12/05/ 03:47:29,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,23,-40,38,170,383,0,160,1689
16036,63927ae22c578993a2cd0cf0,2022/12/05/ 03:47:29,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-59,18,4,39,170,204,0,160,1455
16037,63927ae22c578993a2cd06d4,2022/12/05/ 03:47:29,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,24,-40,38,170,383,0,160,1398
16038,63927ae22c578993a2cd0cf0,2022/12/05/ 03:47:29,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-59,18,4,39,170,204,0,160,1455
16039,63927ae22c578993a2cd06cc,2022/12/05/ 03:47:29,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,24,-40,38,170,383,0,160,1398
16040,63927ae22c578993a2cd0cef,2022/12/05/ 03:47:29,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-67,18,4,38,170,204,0,160,1455
16041,63927ae22c578993a2cd06d8,2022/12/05/ 03:47:29,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,24,-40,38,170,383,0,160,1398
16042,63927ae22c578993a2cd0cef,2022/12/05/ 03:47:29,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-67,18,4,38,170,204,0,160,1455
16043,63927ae22c578993a2cd06c8,2022/12/05/ 03:47:29,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,24,-40,37,170,383,0,160,1398
16044,63927ae22c578993a2cd0cee,2022/12/05/ 03:47:29,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-77,18,4,37,170,204,0,160,1455
16045,63927ae22c578993a2cd06d0,2022/12/05/ 03:47:29,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,24,-40,38,170,383,0,160,1398
16046,63927ae22c578993a2cd0cce,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-77,18,2,37,170,204,0,160,1745
16047,63927ae22c578993a2cd06c6,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,24,-40,37,170,383,0,160,1398
16048,63927ae22c578993a2cd0cce,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-77,18,2,37,170,204,0,160,1745
16049,63927ae22c578993a2cd06c4,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,23,-40,37,170,383,0,160,1689
16050,63927ae22c578993a2cd0cce,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-77,18,2,37,170,204,0,160,1745
16051,63927ae22c578993a2cd06c2,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,23,-40,38,170,383,0,160,1689
16052,63927ae22c578993a2cd0cce,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-77,18,2,37,170,204,0,160,1745
16053,63927ae22c578993a2cd06c0,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,22,-40,38,170,383,0,160,2126
16054,63927ae22c578993a2cd0cce,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-77,18,2,37,170,204,0,160,1745
16055,63927ae22c578993a2cd06be,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,23,-40,38,170,383,0,160,1689
16056,63927ae22c578993a2cd0cce,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-77,18,2,37,170,204,0,160,1745
16057,63927ae22c578993a2cd06bc,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,23,-40,37,170,383,0,160,1689
16058,63927ae22c578993a2cd0cce,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-77,18,2,37,170,204,0,160,1745
16059,63927ae22c578993a2cd06ba,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,23,-40,38,170,383,0,160,1689
16060,63927ae22c578993a2cd0cce,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-77,18,2,37,170,204,0,160,1745
16061,63927ae22c578993a2cd06b8,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,22,-40,38,170,383,0,160,2126
16062,63927ae22c578993a2cd0cce,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-77,18,2,37,170,204,0,160,1745
16063,63927ae22c578993a2cd06b6,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,23,-40,38,170,383,0,160,1689
16064,63927ae22c578993a2cd0cce,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-77,18,2,37,170,204,0,160,1745
16065,63927ae22c578993a2cd06b4,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-69,23,-40,37,170,383,0,160,1689
16066,63927ae22c578993a2cd0cce,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-77,18,2,37,170,204,0,160,1745
16067,63927ae22c578993a2cd06b2,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-67,23,-40,39,170,383,0,160,1689
16068,63927ae22c578993a2cd0cce,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-77,18,2,37,170,204,0,160,1745
16069,63927ae22c578993a2cd06b0,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,23,-40,37,170,383,0,160,1689
16070,63927ae22c578993a2cd0cce,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-77,18,2,37,170,204,0,160,1745
16071,63927ae22c578993a2cd06ae,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,23,-40,37,170,383,0,160,1689
16072,63927ae22c578993a2cd0ccd,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-59,18,2,39,170,204,0,160,1745
16073,63927ae22c578993a2cd06c5,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,23,-40,38,170,383,0,160,1689
16074,63927ae22c578993a2cd0ccd,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-59,18,2,39,170,204,0,160,1745
16075,63927ae22c578993a2cd06c1,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,23,-40,37,170,383,0,160,1689
16076,63927ae22c578993a2cd0ccd,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-59,18,2,39,170,204,0,160,1745
16077,63927ae22c578993a2cd06bd,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,23,-40,38,170,383,0,160,1689
16078,63927ae22c578993a2cd0ccd,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-59,18,2,39,170,204,0,160,1745
16079,63927ae22c578993a2cd06b9,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,23,-40,37,170,383,0,160,1689
16080,63927ae22c578993a2cd0ccd,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-59,18,2,39,170,204,0,160,1745
16081,63927ae22c578993a2cd06b5,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,23,-40,38,170,383,0,160,1689
16082,63927ae22c578993a2cd0ccd,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-59,18,2,39,170,204,0,160,1745
16083,63927ae22c578993a2cd06b1,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,22,-40,38,170,383,0,160,2126
16084,63927ae22c578993a2cd0ccd,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-59,18,2,39,170,204,0,160,1745
16085,63927ae22c578993a2cd06ad,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,23,-40,38,170,383,0,160,1689
16086,63927ae22c578993a2cd0ccc,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-67,18,0,38,170,204,0,160,1745
16087,63927ae22c578993a2cd06c3,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,23,-40,37,170,383,0,160,1689
16088,63927ae22c578993a2cd0ccc,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-67,18,0,38,170,204,0,160,1745
16089,63927ae22c578993a2cd06bb,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,23,-40,37,170,383,0,160,1689
16090,63927ae22c578993a2cd0ccc,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-67,18,0,38,170,204,0,160,1745
16091,63927ae22c578993a2cd06b3,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,23,-40,37,170,383,0,160,1689
16092,63927ae22c578993a2cd0ccb,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-59,18,0,39,170,204,0,160,1745
16093,63927ae22c578993a2cd06bf,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-67,23,-40,37,170,383,0,160,1689
16094,63927ae22c578993a2cd0ccb,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-59,18,0,39,170,204,0,160,1745
16095,63927ae22c578993a2cd06af,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,23,-40,38,170,383,0,160,1689
16096,63927ae22c578993a2cd0cca,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-67,18,0,38,170,204,0,160,1745
16097,63927ae22c578993a2cd06b7,2022/12/05/ 03:47:28,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-67,23,-40,37,170,383,0,160,1689
16098,63927ae22c578993a2cd0ca9,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-66,16,4,38,170,204,0,160,1471
16099,63927ae22c578993a2cd06ac,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,23,-40,38,170,383,0,160,1208
16100,63927ae22c578993a2cd0ca9,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-66,16,4,38,170,204,0,160,1471
16101,63927ae22c578993a2cd06aa,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,22,-41,37,170,383,0,160,1419
16102,63927ae22c578993a2cd0ca9,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-66,16,4,38,170,204,0,160,1471
16103,63927ae22c578993a2cd06a8,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,22,-41,38,170,383,0,160,1419
16104,63927ae22c578993a2cd0ca9,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-66,16,4,38,170,204,0,160,1471
16105,63927ae22c578993a2cd06a6,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,22,-41,37,170,383,0,160,1419
16106,63927ae22c578993a2cd0ca9,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-66,16,4,38,170,204,0,160,1471
16107,63927ae22c578993a2cd06a4,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,22,-41,37,170,383,0,160,1419
16108,63927ae22c578993a2cd0ca9,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-66,16,4,38,170,204,0,160,1471
16109,63927ae22c578993a2cd06a2,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,22,-41,37,170,383,0,160,1419
16110,63927ae22c578993a2cd0ca9,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-66,16,4,38,170,204,0,160,1471
16111,63927ae22c578993a2cd06a0,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,22,-41,38,170,383,0,160,1419
16112,63927ae22c578993a2cd0ca9,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-66,16,4,38,170,204,0,160,1471
16113,63927ae22c578993a2cd069e,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,22,-41,37,170,383,0,160,1419
16114,63927ae22c578993a2cd0ca9,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-66,16,4,38,170,204,0,160,1471
16115,63927ae22c578993a2cd069c,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,22,-41,37,170,383,0,160,1419
16116,63927ae22c578993a2cd0ca9,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-66,16,4,38,170,204,0,160,1471
16117,63927ae22c578993a2cd069a,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,22,-40,37,170,383,0,160,1419
16118,63927ae22c578993a2cd0ca9,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-66,16,4,38,170,204,0,160,1471
16119,63927ae22c578993a2cd0698,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,22,-40,37,170,383,0,160,1419
16120,63927ae22c578993a2cd0ca9,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-66,16,4,38,170,204,0,160,1471
16121,63927ae22c578993a2cd0696,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,22,-39,37,170,383,0,160,1419
16122,63927ae22c578993a2cd0ca9,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-66,16,4,38,170,204,0,160,1471
16123,63927ae22c578993a2cd0694,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,22,-39,37,170,383,0,160,1419
16124,63927ae22c578993a2cd0ca8,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-77,16,4,37,170,204,0,160,1471
16125,63927ae22c578993a2cd06ab,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-67,23,-40,37,170,383,0,160,1208
16126,63927ae22c578993a2cd0ca8,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-77,16,4,37,170,204,0,160,1471
16127,63927ae22c578993a2cd06a7,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,22,-41,37,170,383,0,160,1419
16128,63927ae22c578993a2cd0ca8,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-77,16,4,37,170,204,0,160,1471
16129,63927ae22c578993a2cd06a3,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,22,-41,38,170,383,0,160,1419
16130,63927ae22c578993a2cd0ca8,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-77,16,4,37,170,204,0,160,1471
16131,63927ae22c578993a2cd069f,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,22,-41,37,170,383,0,160,1419
16132,63927ae22c578993a2cd0ca8,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-77,16,4,37,170,204,0,160,1471
16133,63927ae22c578993a2cd069b,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,22,-41,38,170,383,0,160,1419
16134,63927ae22c578993a2cd0ca8,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-77,16,4,37,170,204,0,160,1471
16135,63927ae22c578993a2cd0697,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,22,-40,37,170,383,0,160,1419
16136,63927ae22c578993a2cd0ca7,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,16,4,39,170,204,0,160,1471
16137,63927ae22c578993a2cd06a9,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,22,-41,38,170,383,0,160,1419
16138,63927ae22c578993a2cd0ca7,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,16,4,39,170,204,0,160,1471
16139,63927ae22c578993a2cd06a1,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,22,-41,38,170,383,0,160,1419
16140,63927ae22c578993a2cd0ca7,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,16,4,39,170,204,0,160,1471
16141,63927ae22c578993a2cd0699,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,22,-40,38,170,383,0,160,1419
16142,63927ae22c578993a2cd0ca6,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-67,16,4,38,170,204,0,160,1471
16143,63927ae22c578993a2cd06a5,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,22,-41,38,170,383,0,160,1419
16144,63927ae22c578993a2cd0ca6,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-67,16,4,38,170,204,0,160,1471
16145,63927ae22c578993a2cd0695,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,22,-39,38,170,383,0,160,1419
16146,63927ae22c578993a2cd0ca5,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-77,16,4,37,170,204,0,160,1471
16147,63927ae22c578993a2cd069d,2022/12/05/ 03:47:27,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,22,-41,38,170,383,0,160,1419
16148,63927ae22c578993a2cd0c83,2022/12/05/ 03:47:26,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,16,4,39,170,204,0,160,1471
16149,63927ae22c578993a2cd0693,2022/12/05/ 03:47:26,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,22,-39,38,170,383,0,160,1419
16150,63927ae22c578993a2cd0c83,2022/12/05/ 03:47:26,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,16,4,39,170,204,0,160,1471
16151,63927ae22c578993a2cd0691,2022/12/05/ 03:47:26,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,22,-39,38,170,383,0,160,1419
16152,63927ae22c578993a2cd0c83,2022/12/05/ 03:47:26,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,16,4,39,170,204,0,160,1471
16153,63927ae22c578993a2cd068f,2022/12/05/ 03:47:26,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,22,-40,38,170,383,0,160,1419
16154,63927ae22c578993a2cd0c83,2022/12/05/ 03:47:26,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,16,4,39,170,204,0,160,1471
16155,63927ae22c578993a2cd068d,2022/12/05/ 03:47:26,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,22,-40,37,170,383,0,160,1419
16156,63927ae22c578993a2cd0c83,2022/12/05/ 03:47:26,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,16,4,39,170,204,0,160,1471
16157,63927ae22c578993a2cd068b,2022/12/05/ 03:47:26,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,22,-40,37,170,383,0,160,1419
16158,63927ae22c578993a2cd0c83,2022/12/05/ 03:47:26,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,16,4,39,170,204,0,160,1471
16159,63927ae22c578993a2cd0689,2022/12/05/ 03:47:26,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,22,-40,37,170,383,0,160,1419
16160,63927ae22c578993a2cd0c83,2022/12/05/ 03:47:26,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,16,4,39,170,204,0,160,1471
16161,63927ae22c578993a2cd0687,2022/12/05/ 03:47:26,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,22,-40,37,170,383,0,160,1419
16162,63927ae22c578993a2cd0c83,2022/12/05/ 03:47:26,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,16,4,39,170,204,0,160,1471
16163,63927ae22c578993a2cd0685,2022/12/05/ 03:47:26,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,22,-40,37,170,383,0,160,1419
16164,63927ae22c578993a2cd0c83,2022/12/05/ 03:47:26,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,16,4,39,170,204,0,160,1471
16165,63927ae22c578993a2cd0683,2022/12/05/ 03:47:26,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,22,-40,37,170,383,0,160,1419
16166,63927ae22c578993a2cd0c83,2022/12/05/ 03:47:26,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,16,4,39,170,204,0,160,1471
16167,63927ae22c578993a2cd0681,2022/12/05/ 03:47:26,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,23,-41,37,170,383,0,160,1208
16168,63927ae22c578993a2cd0c83,2022/12/05/ 03:47:26,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,16,4,39,170,204,0,160,1471
16169,63927ae22c578993a2cd067f,2022/12/05/ 03:47:26,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,22,-41,37,170,383,0,160,1419
16170,63927ae22c578993a2cd0c83,2022/12/05/ 03:47:26,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,16,4,39,170,204,0,160,1471
16171,63927ae22c578993a2cd067d,2022/12/05/ 03:47:26,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,23,-41,38,170,383,0,160,1208
16172,63927ae22c578993a2cd0c83,2022/12/05/ 03:47:26,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,16,4,39,170,204,0,160,1471
16173,63927ae22c578993a2cd067b,2022/12/05/ 03:47:26,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,22,-41,37,170,383,0,160,1419
16174,63927ae22c578993a2cd0c83,2022/12/05/ 03:47:26,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,16,4,39,170,204,0,160,1471
16175,63927ae22c578993a2cd0679,2022/12/05/ 03:47:26,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,22,-40,37,170,383,0,160,1419
16176,63927ae22c578993a2cd0c83,2022/12/05/ 03:47:26,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,16,4,39,170,204,0,160,1471
