Hora,Antena,iden.Tag,RSSI_1,Ang.Azimuth,Ang.Elevacion,RSSI_2,Canal,"Linea de visi�n libre(si=1, no=0)","altura de la antena, respecto del nivel del suelo",Distancia entre antena con el tag en cm,Distancia entre el suelo con el tag en cm,Existe un error en la medici�n
2022/09/19/ 22:10:30,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-8,0,0,38,1,134,100,130,0
2022/09/19/ 22:10:31,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-8,0,0,39,1,134,100,130,0
2022/09/19/ 22:10:31,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-8,0,0,37,1,134,100,130,0
2022/09/19/ 22:10:32,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-8,0,0,38,1,134,100,130,0
2022/09/19/ 22:10:32,+UUDF:CCF957966B2C,:CCF957966B2C,-49,-8,0,0,39,1,134,100,130,0
2022/09/19/ 22:10:33,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-8,0,0,37,1,134,100,130,0
2022/09/19/ 22:10:33,+UUDF:CCF957966B2C,:CCF957966B2C,-51,-8,0,0,39,1,134,100,130,0
2022/09/19/ 22:10:34,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-8,0,0,37,1,134,100,130,0
2022/09/19/ 22:10:34,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-8,0,0,39,1,134,100,130,0
2022/09/19/ 22:10:34,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-8,0,0,37,1,134,100,130,0
2022/09/19/ 22:10:35,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-8,0,0,38,1,134,100,130,0
2022/09/19/ 22:10:35,+UUDF:CCF957966B2C,:CCF957966B2C,-51,-8,0,0,39,1,134,100,130,0
2022/09/19/ 22:10:36,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-8,0,0,37,1,134,100,130,0
2022/09/19/ 22:10:36,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-8,0,0,38,1,134,100,130,0
2022/09/19/ 22:10:37,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-8,0,0,39,1,134,100,130,0
2022/09/19/ 22:10:38,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-8,0,0,39,1,134,100,130,0
2022/09/19/ 22:10:38,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-8,0,0,37,1,134,100,130,0
2022/09/19/ 22:10:39,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-8,0,0,38,1,134,100,130,0
2022/09/19/ 22:10:39,+UUDF:CCF957966B2C,:CCF957966B2C,-51,-8,0,0,39,1,134,100,130,0
2022/09/19/ 22:10:39,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-8,0,0,37,1,134,100,130,0
2022/09/19/ 22:10:40,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-8,0,0,38,1,134,100,130,0
2022/09/19/ 22:10:40,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-8,0,0,37,1,134,100,130,0
2022/09/19/ 22:10:41,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-8,0,0,38,1,134,100,130,0
2022/09/19/ 22:10:41,+UUDF:CCF957966B2C,:CCF957966B2C,-51,-8,0,0,39,1,134,100,130,0
2022/09/19/ 22:10:42,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-7,0,0,37,1,134,100,130,0
2022/09/19/ 22:10:43,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-7,0,0,38,1,134,100,130,0
2022/09/19/ 22:10:43,+UUDF:CCF957966B2C,:CCF957966B2C,-48,-7,0,0,39,1,134,100,130,0
2022/09/19/ 22:10:43,+UUDF:CCF957966B2C,:CCF957966B2C,-59,-7,0,0,37,1,134,100,130,0
2022/09/19/ 22:10:44,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-7,0,0,38,1,134,100,130,0
2022/09/19/ 22:10:44,+UUDF:CCF957966B2C,:CCF957966B2C,-49,-7,0,0,39,1,134,100,130,0
2022/09/19/ 22:10:45,+UUDF:CCF957966B2C,:CCF957966B2C,-60,-7,0,0,37,1,134,100,130,0
2022/09/19/ 22:10:45,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-7,0,0,38,1,134,100,130,0
2022/09/19/ 22:10:46,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-7,0,0,39,1,134,100,130,0
2022/09/19/ 22:10:47,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-7,0,0,37,1,134,100,130,0
2022/09/19/ 22:10:47,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-7,0,0,38,1,134,100,130,0
2022/09/19/ 22:10:47,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-8,0,0,39,1,134,100,130,0
2022/09/19/ 22:10:48,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-8,0,0,37,1,134,100,130,0
2022/09/19/ 22:10:48,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-8,0,0,38,1,134,100,130,0
2022/09/19/ 22:10:49,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-8,0,0,39,1,134,100,130,0
2022/09/19/ 22:10:49,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-8,0,0,38,1,134,100,130,0
2022/09/19/ 22:10:50,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-8,0,0,39,1,134,100,130,0
2022/09/19/ 22:10:51,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-7,0,0,39,1,134,100,130,0
2022/09/19/ 22:10:51,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-7,0,0,37,1,134,100,130,0
2022/09/19/ 22:10:52,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-7,0,0,38,1,134,100,130,0
2022/09/19/ 22:10:52,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-7,0,0,39,1,134,100,130,0
2022/09/19/ 22:10:52,+UUDF:CCF957966B2C,:CCF957966B2C,-60,-7,0,0,37,1,134,100,130,0
2022/09/19/ 22:10:53,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-7,0,0,38,1,134,100,130,0
2022/09/19/ 22:10:53,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-7,0,0,39,1,134,100,130,0
2022/09/19/ 22:10:54,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-7,0,0,37,1,134,100,130,0
2022/09/19/ 22:10:54,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-7,0,0,38,1,134,100,130,0
2022/09/19/ 22:10:55,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-8,0,0,39,1,134,100,130,0
2022/09/19/ 22:10:55,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-8,0,0,37,1,134,100,130,0
2022/09/19/ 22:10:56,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-8,0,0,38,1,134,100,130,0
2022/09/19/ 22:10:56,+UUDF:CCF957966B2C,:CCF957966B2C,-51,-8,0,0,39,1,134,100,130,0
2022/09/19/ 22:10:56,+UUDF:CCF957966B2C,:CCF957966B2C,-60,-8,0,0,37,1,134,100,130,0
2022/09/19/ 22:10:57,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-8,0,0,38,1,134,100,130,0
2022/09/19/ 22:10:57,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-8,0,0,39,1,134,100,130,0
2022/09/19/ 22:10:58,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-8,0,0,37,1,134,100,130,0
2022/09/19/ 22:10:58,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-8,0,0,38,1,134,100,130,0
2022/09/19/ 22:10:59,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-8,0,0,38,1,134,100,130,0
2022/09/19/ 22:11:00,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-8,0,0,39,1,134,100,130,0
2022/09/19/ 22:11:00,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-8,0,0,37,1,134,100,130,0
2022/09/19/ 22:11:00,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-8,0,0,38,1,134,100,130,0
2022/09/19/ 22:11:01,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-8,0,0,39,1,134,100,130,0
2022/09/19/ 22:11:01,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-8,0,0,38,1,134,100,130,0
2022/09/19/ 22:11:02,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-8,0,0,39,1,134,100,130,0
2022/09/19/ 22:11:02,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-8,0,0,37,1,134,100,130,0
2022/09/19/ 22:11:03,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-8,0,0,38,1,134,100,130,0
2022/09/19/ 22:11:04,+UUDF:CCF957966B2C,:CCF957966B2C,-51,-8,0,0,39,1,134,100,130,0
2022/09/19/ 22:11:04,+UUDF:CCF957966B2C,:CCF957966B2C,-60,-8,0,0,37,1,134,100,130,0
2022/09/19/ 22:11:05,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-8,0,0,38,1,134,100,130,0
2022/09/19/ 22:11:05,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-8,0,0,39,1,134,100,130,0
2022/09/19/ 22:11:05,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-8,0,0,38,1,134,100,130,0
2022/09/19/ 22:11:06,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-8,0,0,39,1,134,100,130,0
2022/09/19/ 22:11:06,+UUDF:CCF957966B2C,:CCF957966B2C,-60,-8,0,0,37,1,134,100,130,0
2022/09/19/ 22:11:07,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-8,0,0,38,1,134,100,130,0
2022/09/19/ 22:11:07,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-8,0,0,39,1,134,100,130,0
2022/09/19/ 22:11:08,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-8,0,0,38,1,134,100,130,0
2022/09/19/ 22:11:09,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-8,0,0,39,1,134,100,130,0
2022/09/19/ 22:11:09,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-8,0,0,37,1,134,100,130,0
